loan_index,present_value_yearly_default_classification
2625,1538257.190516358
2626,312761.9039869868
2627,696976.404853499
2628,963584.5053913601
2629,670491.1218289894
2630,874130.8899020421
2631,628609.6408691546
2632,722754.4435204611
2633,654582.2411938241
2634,356780.30207041977
2635,267053.0857554255
2636,829953.8640306159
2637,365811.5372754652
2638,796565.4238087673
2639,318707.0523438685
2640,344197.5450612617
2641,465286.01147285895
2642,225186.33487861865
2643,273935.39990292705
2644,185489.06833780854
2645,395784.5342484566
2646,362893.3769596766
2647,310219.9879460873
2648,101051.02464085455
2649,425930.6486082014
2650,609235.8879110566
2651,521138.3258979871
2652,201635.63158146513
2653,513149.03486328706
2654,818296.525362001
2655,562480.4245554819
2656,683456.207853365
2657,511570.71674871806
2658,123799.96023057029
2659,589924.0920282992
2660,1016986.4692394966
2661,566559.7483196987
2662,434558.5824361944
2663,396941.2348556478
2664,506130.98628838157
2665,720298.9232301106
2666,1093285.8216755793
2667,821597.7467667649
2668,747138.334745588
2669,638226.348878856
2670,490095.44202972454
2671,334402.22901214723
2672,423522.4082510954
2673,195814.1784505054
2674,522258.63544107723
2675,695702.6650528751
2676,991770.6358360634
2677,375067.0284932899
2678,158903.59136601706
2679,524175.42894405295
2680,378625.3336970943
2681,876977.1534628096
2682,1100023.7767632985
2683,310368.48324790865
2684,548751.9975722827
2685,1136215.7937868668
2686,688448.8675843186
2687,692285.242168566
2688,448823.92898408097
2689,696015.1626645762
2690,753503.7172280494
2691,438070.3080866949
2692,264904.5015838969
2693,143491.51127444446
2694,303684.80335594865
2695,498669.3353643164
2696,226520.13292495522
2697,384093.83577749634
2698,274454.7188151174
2699,824376.17983363
2700,635679.5049232553
2701,710869.7878715256
2702,532811.0970576414
2703,632193.0242857322
2704,677077.0356347667
2705,529081.0773586701
2706,1187287.4846860748
2707,1823051.3277954252
2708,508703.7759768189
2709,420381.66158823494
2710,187451.85633288743
2711,252651.2954777306
2712,346082.3107104677
2713,779978.0553561384
2714,689677.9439569566
2715,842559.4795898513
2716,385534.039949784
2717,339030.315005019
2718,439148.9286268936
2719,640666.3767767309
2720,597437.5136880693
2721,1677314.48281504
2722,245530.37400699072
2723,481020.1374448955
2724,261608.55619873764
2725,605333.8794168064
2726,519367.9129864684
2727,671251.5239269272
2728,630252.4482986211
2729,828421.9015028146
2730,1215167.6426608125
2731,706523.1165490267
2732,825817.1212529612
2733,357443.4501022693
2734,767957.4829396864
2735,339551.81657149503
2736,486798.0684156984
2737,825991.2315895457
2738,850629.3748315676
2739,651731.8786905344
2740,680806.5761089915
2741,543202.0164325461
2742,382734.49003692076
2743,1053950.6091411002
2744,927124.5178095982
2745,621234.3422368051
2746,620015.7206453313
2747,428096.720275639
2748,478098.19479109376
2749,679980.8472114946
2750,340867.9457662218
2751,437031.7970309823
2752,432723.4870273531
2753,500898.24218763463
2754,1048532.7742127035
2755,485536.6533491795
2756,506153.09895587986
2757,315232.42985567055
2758,213655.2001290377
2759,559960.3233738213
2760,377290.9353152439
2761,340453.6053337127
2762,1148311.2241460797
2763,647437.700750701
2764,465554.4395548871
2765,477482.25710619026
2766,673517.0519851123
2767,618273.1368478413
2768,765352.4850092067
2769,487521.8784214941
2770,1312738.2356836624
2771,1148764.294565144
2772,590910.6500827415
2773,175388.63299278961
2774,743295.9241594266
2775,1172223.720506492
2776,1064527.2103169716
2777,775330.7588483274
2778,650993.1002331343
2779,292767.9552634675
2780,506497.51891677844
2781,495263.44249683747
2782,833169.0111653972
2783,401545.975551766
2784,548741.3742536599
2785,205837.33376394486
2786,812365.3211175292
2787,897657.9999394993
2788,349846.9718544973
2789,1052756.2843755363
2790,744602.3997008445
2791,286608.20331185596
2792,521716.725978021
2793,402392.2970576183
2794,241345.48294731398
2795,219568.19400251683
2796,1751458.0088192031
2797,679052.5219033032
2798,402916.47696012224
2799,326000.8799665454
2800,635767.5398250084
2801,391801.4630874352
2802,355008.0643612398
2803,450469.0191394217
2804,871492.5982189354
2805,318450.7761958139
2806,381793.0303683403
2807,878713.9514919227
2808,162120.93392294986
2809,669874.5855755357
2810,455035.3668757468
2811,535224.3456041032
2812,167258.9377578418
2813,360249.27521346166
2814,601718.2832022413
2815,507667.0514989331
2816,632355.4597170966
2817,792937.8947916293
2818,728396.623565879
2819,814592.6152550636
2820,419392.19116079365
2821,824501.6199666506
2822,388252.12883016083
2823,428328.57259850204
2824,321677.8268862571
2825,965154.5012511439
2826,341632.74784126686
2827,1013074.498312127
2828,262599.1727013955
2829,316304.8066098461
2830,456493.38235558785
2831,309263.03527635697
2832,365978.6087029302
2833,238931.31189577372
2834,851258.3981511864
2835,959128.6486046124
2836,328247.17496995925
2837,1619115.9058887411
2838,123995.19240823523
2839,1107262.910057485
2840,631754.1211564548
2841,869102.1674869475
2842,976443.8544555433
2843,363680.16171200864
2844,601866.9807504108
2845,1161492.4844195393
2846,160610.23769965628
2847,1537562.301713633
2848,725698.5574987578
2849,365679.616600662
2850,312509.8887345581
2851,191893.39775757297
2852,853837.5997205516
2853,424536.87063968705
2854,721524.49651172
2855,988126.6345098139
2856,869225.0413223187
2857,361599.1886688904
2858,553240.4592267711
2859,305215.2229769775
2860,388398.33053543983
2861,807721.8128021469
2862,668431.0189210007
2863,734838.5258542624
2864,301705.79700754216
2865,326164.05853862467
2866,355235.82421717537
2867,611066.7758489267
2868,246748.2051696606
2869,475041.4560715529
2870,1150829.6273398956
2871,1236982.7612902543
2872,326445.69983464904
2873,472242.62401715113
2874,629515.7002661901
2875,486649.826669707
2876,1177644.010833183
2877,348085.1015770598
2878,442049.91334067855
2879,562658.1204094548
2880,462974.858464798
2881,546108.9477514625
2882,189226.94694902387
2883,673750.1246364034
2884,221383.10479946155
2885,624217.2369254227
2886,902705.7534239208
2887,357065.13230038586
2888,315957.1159323006
2889,923545.2036570617
2890,571742.2237910755
2891,794734.8298245163
2892,485712.79337212996
2893,360850.82944873197
2894,1030962.2560095625
2895,213394.4833259459
2896,372376.42403668974
2897,616616.1264840757
2898,441073.44794190355
2899,604663.2146134026
2900,249691.4544335398
2901,1183240.5761731642
2902,596648.0416846198
2903,1163037.6683075998
2904,206738.12919283393
2905,799783.8953505605
2906,784024.1048411309
2907,870902.1829648664
2908,576256.0742090959
2909,348944.76308418537
2910,605093.3357490635
2911,182692.0688210883
2912,801867.9278831233
2913,324669.1850613989
2914,907098.5653250166
2915,520621.9934361313
2916,555285.559261422
2917,141178.3071426935
2918,283747.07551057904
2919,300558.45825312176
2920,553780.524947667
2921,672902.7914295569
2922,683741.4544684738
2923,263531.43631772546
2924,137068.06079961514
2925,375256.7924597112
2926,731991.0081135161
2927,531283.5918319593
2928,244939.28157272463
2929,492646.46822728496
2930,842014.9119599126
2931,437265.6244785992
2932,1100703.7250813914
2933,313973.733557581
2934,1006768.5017074861
2935,674704.9095699509
2936,1205686.3344231735
2937,826382.139079404
2938,423471.1599257665
2939,350428.3465886213
2940,646571.0350129865
2941,337029.717221369
2942,419763.3384376252
2943,826265.2420501234
2944,491363.2187418772
2945,238275.704725413
2946,836293.9760937128
2947,604981.2651606955
2948,1074811.2220825746
2949,704126.4963055036
2950,1161692.3264001166
2951,579403.3215898647
2952,293395.5914229455
2953,709168.8947530239
2954,922386.8495973786
2955,409944.7227875089
2956,885902.9252575134
2957,351719.8881692064
2958,747343.350277354
2959,677651.8306004574
2960,582549.2608360349
2961,489837.43351265317
2962,495394.6738274803
2963,1450447.2391584232
2964,204284.71637223355
2965,727133.0993977512
2966,578318.2099729311
2967,656642.1584293973
2968,571247.3786976015
2969,706846.5445621102
2970,989565.45700093
2971,598535.1837186981
2972,884670.000021703
2973,314996.1769124722
2974,1013269.3234500422
2975,370857.72671445325
2976,655883.9370565794
2977,593547.0885462933
2978,393733.9132495224
2979,452273.6710699678
2980,771980.4169050736
2981,372139.3197783209
2982,463626.09706958424
2983,978290.1812734067
2984,493943.292873442
2985,281582.582642593
2986,1135214.3882024337
2987,482875.07891047123
2988,762364.359751403
2989,970290.163122547
2990,235157.55448351483
2991,585501.0408313014
2992,367428.63582924847
2993,235752.85409854804
2994,1402567.4515964596
2995,712215.2925811855
2996,1024344.5850813367
2997,220367.66463411186
2998,204035.20456800036
2999,411200.8686446633
3000,270446.7684032833
3001,348453.66285851947
3002,909612.7880617959
3003,562104.7720013813
3004,1345084.9593335877
3005,301844.0145612717
3006,525566.5148192447
3007,428828.69456381333
3008,858296.48769718
3009,417988.0353027834
3010,1205774.4647282087
3011,563213.0897237794
3012,1530971.560241812
3013,1498389.5902579427
3014,1439881.6000201413
3015,301930.7876297197
3016,415629.9863984789
3017,430855.51504780503
3018,690756.3208864523
3019,261460.0416072874
3020,468348.8698553387
3021,366393.3351060231
3022,287547.2929716548
3023,178225.58977175035
3024,1529510.8088344254
3025,448588.1500448628
3026,808672.132231943
3027,696859.1303030814
3028,220257.0048509172
3029,147608.8185481296
3030,429101.5844385163
3031,414959.1001131647
3032,425285.3717362474
3033,835337.2771060726
3034,415814.78732680803
3035,579834.8369345749
3036,323700.6829479486
3037,598851.9600635903
3038,380580.6022481938
3039,358111.0585458716
3040,688264.5848873
3041,842257.4927051411
3042,1199555.6882147412
3043,409136.01661876595
3044,852340.7239742562
3045,472574.91814987035
3046,581910.0638758773
3047,744439.9092590909
3048,738607.7829759284
3049,158399.6251159123
3050,1033985.9607823191
3051,393363.26022184285
3052,135819.72200003365
3053,478606.7064598796
3054,794852.1923610712
3055,544063.7810494252
3056,304011.89408034075
3057,206843.28644805145
3058,946183.1096587648
3059,285459.2475592073
3060,975077.3734875572
3061,358690.78279782727
3062,753678.7727894513
3063,337074.2772971354
3064,683986.3534805463
3065,548877.9237669122
3066,594266.1097975957
3067,966589.2208051794
3068,254762.84838124193
3069,126080.89565842939
3070,562002.7408181587
3071,715057.3777129818
3072,1207575.9027765316
3073,588438.4031122432
3074,1024843.1457470652
3075,1095511.8365015904
3076,495634.11322067253
3077,563702.7220508297
3078,809170.3364870289
3079,746778.7002552073
3080,368541.85712587886
3081,937653.0381446175
3082,162358.70211290228
3083,1789021.8160230105
3084,207248.04746055134
3085,391919.57419604564
3086,406966.10806880414
3087,263192.6087564638
3088,198316.87894564832
3089,642291.2847272845
3090,388759.0789057192
3091,254713.34781471913
3092,691280.2611482873
3093,563260.0095739815
3094,379957.16112851934
3095,371440.5820980382
3096,1032896.2437234089
3097,1602894.8263975037
3098,160237.5422487042
3099,1106670.1928901114
3100,875114.6546864993
3101,1078186.245450734
3102,350725.99103599763
3103,684709.606226126
3104,417803.86803029856
3105,782433.9149884692
3106,610302.6104925529
3107,417354.4776916988
3108,779814.4938740918
3109,1198565.7492556733
3110,630049.2752135595
3111,617049.9929102345
3112,845754.5644405023
3113,141622.2794030946
3114,751281.1493093467
3115,324066.7838858046
3116,255258.1874773169
3117,322103.0876042528
3118,584910.0850479914
3119,958966.5432109638
3120,902938.704407859
3121,927993.0373047909
3122,1073892.820228588
3123,726660.5651539156
3124,652811.5156792974
3125,1220185.908937592
3126,586201.0696600269
3127,687429.1368781584
3128,766272.2002539834
3129,298383.19876452425
3130,503865.41032255266
3131,229163.20941728863
3132,473871.6258696268
3133,287098.75340622064
3134,353024.2637198213
3135,564912.2968486545
3136,778712.122447985
3137,554771.2372685119
3138,835374.0436562649
3139,616389.34687713
3140,192088.84160854758
3141,777017.4602183308
3142,421927.05896264035
3143,313235.3794359935
3144,608554.4015131039
3145,541539.4636854872
3146,428806.8956925103
3147,545939.7954314466
3148,472093.28504984744
3149,302877.24289089715
3150,247099.05498435072
3151,360918.04424821056
3152,468983.13620253815
3153,391189.00926828175
3154,341245.7296118912
3155,560631.7505474266
3156,885918.7263131234
3157,385932.3179242714
3158,964112.1861700156
3159,438275.8820167622
3160,1134204.77071174
3161,563378.679411017
3162,289938.486078712
3163,1185754.710886427
3164,562508.7879794224
3165,140150.4396303718
3166,434442.6101977935
3167,278303.5316621075
3168,500057.2725882431
3169,371196.5181732564
3170,1052643.1979957065
3171,499701.306671566
3172,465653.17292892
3173,766798.9483776705
3174,857941.1476745883
3175,650200.6517282247
3176,441874.02862311475
3177,617602.2210864326
3178,481383.8993199949
3179,924989.242375345
3180,605796.2991690483
3181,1798092.3075719974
3182,243510.89391358203
3183,471466.2969105356
3184,647326.0244535871
3185,604352.9616689727
3186,594381.4893612223
3187,487540.6720749854
3188,258490.64332539844
3189,1878830.5395050736
3190,527533.4259174739
3191,629973.636831139
3192,203474.60529338664
3193,612607.9559545153
3194,1057281.1031891515
3195,448335.0445255073
3196,420560.9139337525
3197,465482.4868844206
3198,892840.573509263
3199,1189600.69288421
3200,215200.88429228502
3201,466378.2491648043
3202,319040.52120741305
3203,331058.2886942726
3204,300760.13577225455
3205,1070965.3034292127
3206,201302.77616728554
3207,544122.3052091778
3208,369244.481343795
3209,450874.37091676646
3210,194309.33381118358
3211,456522.05319114187
3212,924234.5355540742
3213,207111.2396049708
3214,125816.6163892103
3215,139417.9506726272
3216,746168.5189819862
3217,297803.8603427555
3218,899962.6652846622
3219,451792.7298714447
3220,736621.8214123612
3221,502074.9250836582
3222,901641.390708328
3223,608190.2272901962
3224,299870.51936808584
3225,515296.04919101554
3226,1263834.8268957785
3227,817960.8746322001
3228,952063.8522467699
3229,1161316.6869355354
3230,697005.2841284253
3231,382231.3603673878
3232,719942.7409193728
3233,350700.86685118347
3234,305576.75287510344
3235,648818.0272434977
3236,382546.3467132739
3237,440064.0043351389
3238,453109.3623189188
3239,750866.9779920117
3240,474128.7646748601
3241,564852.1903261273
3242,186600.81890274677
3243,664010.4776570997
3244,460515.0957648058
3245,437447.52809581725
3246,644337.7814020823
3247,170431.58716147917
3248,367701.27794414107
3249,746562.7343610642
3250,924293.325865844
3251,263528.6316637194
3252,1219256.4431212875
3253,338659.8954085836
3254,684130.966940599
3255,527825.9986323856
3256,596541.7136638896
3257,431857.3041333614
3258,338688.7389425139
3259,1116743.8061038689
3260,738181.300594596
3261,862609.0202106468
3262,644447.7510553588
3263,677695.809603091
3264,1113676.3342754168
3265,361340.16970656824
3266,159907.12023930356
3267,938090.8823377906
3268,203844.3172995927
3269,398678.06861211447
3270,314056.27045158116
3271,1030138.7540536638
3272,1035084.6898309946
3273,384262.2551090786
3274,433020.04449886736
3275,815948.0612688661
3276,260674.67016799713
3277,476866.45924552245
3278,181607.78476359247
3279,597319.2547594756
3280,527402.6308034725
3281,555861.4552319803
3282,780977.4903989485
3283,252106.7092731581
3284,587263.1390008593
3285,294195.8901363877
3286,580891.1846309947
3287,998626.3140492358
3288,822853.9199304228
3289,913035.132990516
3290,809065.2828226096
3291,454648.50686880475
3292,252047.85170698364
3293,248394.71375862558
3294,877220.6904421136
3295,357476.218630778
3296,368055.5639201223
3297,402960.2887346122
3298,506417.92041705386
3299,513845.54848207766
3300,430199.4511516459
3301,659337.0319087681
3302,695929.5607862015
3303,252328.3711332463
3304,1372063.9243038844
3305,605830.8813240777
3306,896879.1991608767
3307,843314.4161712165
3308,529432.6436275739
3309,926759.6021693902
3310,316701.81893728016
3311,204266.76288654612
3312,236974.06405195675
3313,1330120.7520038108
3314,820841.3789901937
3315,282750.9306501064
3316,576082.5058695365
3317,461742.5864903467
3318,757721.4764616677
3319,418021.65844814165
3320,191590.32678607668
3321,549874.3743530553
3322,561724.1408816166
3323,607679.1193488262
3324,599697.6613412696
3325,803661.1214981319
3326,1156691.5677411547
3327,1061270.054893933
3328,707420.8983148098
3329,586416.7056657405
3330,1021607.1014130502
3331,1551195.0279167066
3332,390675.7166980079
3333,823355.6883560761
3334,384760.3195371446
3335,696309.580314979
3336,719729.2080819288
3337,884275.9826236583
3338,741769.5844328182
3339,1066269.4873000102
3340,664513.0690393699
3341,1470549.812956614
3342,376969.06566092663
3343,561149.7023611771
3344,350037.6099689052
3345,656386.7143390332
3346,988526.176999625
3347,1358913.093046578
3348,658569.1465245164
3349,651618.555474917
3350,520253.9532118509
3351,459932.60991695384
3352,344312.6014000692
3353,515722.53400085913
3354,1130370.060292626
3355,579759.1711783293
3356,436718.7646041557
3357,522393.03258134954
3358,931574.4234735188
3359,344062.2454101609
3360,813571.0496897183
3361,428072.6064622659
3362,201372.22111898148
3363,248037.38230949556
3364,284966.8379795545
3365,590273.4993264972
3366,446471.4576215176
3367,167594.05131660588
3368,600052.4403473843
3369,148583.2076665838
3370,941530.4657570524
3371,682220.137385436
3372,1113053.3147184076
3373,609574.3703641526
3374,706989.514066424
3375,502471.45834266325
3376,406363.86838501284
3377,689194.1609078423
3378,695927.5617344563
3379,247760.3780107691
3380,1469108.6341327252
3381,994248.7361457342
3382,949779.9354504187
3383,1053468.905728576
3384,772776.9369906478
3385,644318.4738420596
3386,253485.49024733738
3387,204997.58167698234
3388,582139.2944970651
3389,490208.8093279921
3390,634757.1377041757
3391,797662.1124846165
3392,133170.07761162354
3393,266022.85729592596
3394,201511.42803630017
3395,145697.0106277912
3396,223420.84554716919
3397,1176022.8571801605
3398,477981.1470905008
3399,606857.5797367702
3400,583236.0397446048
3401,678904.8322884459
3402,128339.94263759733
3403,391970.3194572747
3404,436212.2197763349
3405,686565.5059575434
3406,1211877.0982273712
3407,410993.85887547646
3408,733125.0784196289
3409,331133.2462709788
3410,302715.8199021793
3411,242191.52966339787
3412,415711.3251894093
3413,1538559.6505247648
3414,920704.0480568536
3415,797448.9590148001
3416,393010.36349183315
3417,1086039.4222488469
3418,823581.4373401885
3419,632954.7447418198
3420,786993.4341222935
3421,693689.6211472559
3422,465965.56194261624
3423,611844.0487708575
3424,274252.0938900272
3425,930597.8362404902
3426,497678.6724692936
3427,801268.28499245
3428,639499.8212301474
3429,353153.7894831858
3430,433790.882314529
3431,317901.3975965942
3432,836692.0930356376
3433,375654.82139590196
3434,286862.62405393476
3435,601884.5812741765
3436,222462.22902541922
3437,955637.7987988988
3438,642392.6579839648
3439,556662.9843710837
3440,784741.6550169339
3441,614757.56671956
3442,1324758.2982668935
3443,436371.150976263
3444,882926.4818471887
3445,245340.4112706636
3446,488647.16426236706
3447,202896.71734330407
3448,282679.5014678967
3449,387081.6569358246
3450,770835.1671066278
3451,261941.1480095659
3452,1644162.2196486755
3453,871789.2068445199
3454,1105614.0216022693
3455,721956.5246728864
3456,384906.4341476462
3457,465161.6985123348
3458,780361.0687919941
3459,265723.11243625986
3460,482133.3912000778
3461,403149.76903722424
3462,875510.7431224607
3463,1006709.3600910096
3464,1479060.6271069965
3465,330253.8611008546
3466,797059.4010886686
3467,685025.1507530356
3468,946924.6225574804
3469,534907.3761492235
3470,386503.6471937534
3471,517688.01679501124
3472,212860.79348584864
3473,623950.4603782851
3474,600788.0391584564
3475,276333.44133463054
3476,560518.0978502793
3477,364352.4787976073
3478,315985.03751060524
3479,459293.8908045704
3480,460749.46456667
3481,1302721.980564585
3482,1120794.4098112066
3483,850751.0056443012
3484,312466.8222508192
3485,218570.9314570514
3486,463278.53208153055
3487,1060916.0145303118
3488,623605.9488969395
3489,774543.0119408771
3490,556635.0624630039
3491,303995.4033982412
3492,540589.3489955977
3493,1021795.717428185
3494,631260.6131007223
3495,540774.462491691
3496,715930.022014364
3497,527458.9458180075
3498,904955.582552837
3499,445631.5888692067
3500,227971.02560894637
3501,836406.9385911763
3502,921058.6703539243
3503,1009051.962980205
3504,741000.4606579765
3505,314570.1186156593
3506,498802.30190171953
3507,278340.73224626126
3508,388978.1437344305
3509,244964.36512755626
3510,484943.16484730487
3511,435521.7084147834
3512,522860.7598220872
3513,546577.9055777712
3514,577837.6415220794
3515,558078.0089547891
3516,620829.1241894269
3517,426610.7630614327
3518,224108.40117904614
3519,216345.91283479583
3520,349134.54431134125
3521,416617.7954225413
3522,343816.5835062058
3523,382266.72951917595
3524,305335.37274945347
3525,435841.20075675496
3526,277972.4873794147
3527,756149.0186402824
3528,140764.0096348303
3529,1544019.0846804301
3530,532855.3891224155
3531,766112.9378931422
3532,542199.794614713
3533,1092591.2700618242
3534,566894.6019648311
3535,475854.70141577895
3536,342414.7400826957
3537,850150.0299939372
3538,872415.0034349565
3539,588826.2871776462
3540,754885.8296334821
3541,1221481.3559381466
3542,1518740.0611388348
3543,356874.9834894411
3544,250286.34946033606
3545,643356.9750907827
3546,893683.0352135958
3547,1109716.2699545384
3548,479758.2952035167
3549,488163.23909186566
3550,671124.9404553428
3551,419476.7124989051
3552,568313.6348371075
3553,624722.3762316661
3554,358292.54400107625
3555,473356.52127667284
3556,279792.23947715794
3557,129206.98241173735
3558,579068.7828164978
3559,583398.7782447147
3560,663673.9227977404
3561,866747.64556959
3562,191375.51918117364
3563,572517.6614036695
3564,553117.4436881593
3565,824181.5091201379
3566,844102.3232165877
3567,765752.7416997595
3568,261157.0577210676
3569,703416.0808482365
3570,456960.4267879286
3571,645875.7439193713
3572,182313.4800506168
3573,322318.9400007613
3574,580834.3761637962
3575,132934.8046559273
3576,826544.6464363969
3577,278333.2528990926
3578,382850.40131838527
3579,806220.4558669161
3580,431168.7790255324
3581,256144.98710444497
3582,1006844.0949869952
3583,1153381.2693898124
3584,1029829.3415969975
3585,411526.7859522987
3586,239080.1832981083
3587,805198.6571621348
3588,374218.86166228
3589,396434.8980992096
3590,431484.6157996513
3591,766498.8215838596
3592,378713.78271486075
3593,657266.8296545674
3594,500751.58905708214
3595,625471.6790816714
3596,1083278.8556467772
3597,734879.5800729422
3598,462791.5502961985
3599,1255687.2131369407
3600,395484.9394342405
3601,658420.4959091234
3602,348826.8849554544
3603,1310575.6392456514
3604,876839.4541442866
3605,532213.8209756179
3606,725424.2101449756
3607,722983.1492090081
3608,903293.8670439704
3609,640130.318421949
3610,309138.8053179969
3611,750021.4293300965
3612,824635.1640513254
3613,558849.1091995629
3614,1101493.8532016133
3615,490116.58151602285
3616,370560.5007424973
3617,915482.8268150564
3618,598604.5399226496
3619,506635.8045671018
3620,373890.10324073024
3621,1288950.8542166303
3622,591171.181578101
3623,442782.2513216734
3624,414767.36529180245
3625,637939.090625154
3626,168268.44672627762
3627,403190.9226732667
3628,453017.9917758592
3629,958550.9783595833
3630,514552.345558399
3631,767751.0120568001
3632,389038.5879885445
3633,150435.00351761372
3634,187853.9498720253
3635,682655.1806137487
3636,548934.9188754596
3637,582677.004113254
3638,502838.2645863008
3639,385327.01479428634
3640,646311.9989529963
3641,610608.4214267643
3642,1445878.135395009
3643,232981.85143577805
3644,176659.15973218976
3645,234192.84469043405
3646,858463.7247246525
3647,892700.9004609438
3648,518733.9786080253
3649,868900.4318315296
3650,108522.31929852402
3651,501411.77911228745
3652,399129.98633065796
3653,609229.7600928287
3654,1132406.0845842704
3655,477506.5890145814
3656,1266391.9982104197
3657,360400.7907798777
3658,495996.3911268678
3659,880771.627239497
3660,198086.99762982305
3661,371689.55265349423
3662,309245.33804819366
3663,1131401.122915185
3664,588358.4633682644
3665,316280.2776142612
3666,797709.6928382303
3667,665574.654731879
3668,541630.5452097686
3669,270490.89975041634
3670,257889.7047351874
3671,723809.2104153915
3672,770306.6332465175
3673,212525.97830993947
3674,163949.8509121653
3675,636350.6113837871
3676,193803.81757585518
3677,377777.9140846934
3678,89820.71576991984
3679,997508.1488886547
3680,1180275.8504363897
3681,468404.62185976695
3682,823690.1274168142
3683,337550.7438410038
3684,846372.3413103468
3685,716270.1054530387
3686,398898.16705793474
3687,167330.84932577139
3688,258910.24202578442
3689,732512.0152492842
3690,776493.6163861181
3691,482649.82408050797
3692,265638.7784043179
3693,617627.9781844657
3694,1103820.3818281717
3695,168877.1226848983
3696,1033040.4511753187
3697,583449.4959004655
3698,590535.9351794193
3699,230122.8893056102
3700,391587.98768166
3701,203583.17761393578
3702,486770.54209165805
3703,440021.19154073624
3704,525087.4208817639
3705,214388.6653170362
3706,782386.8353870749
3707,827793.4177926922
3708,158365.0511590201
3709,119109.80420480153
3710,794056.1157649815
3711,344831.91196328064
3712,341876.0653431329
3713,487690.06675120513
3714,649561.2918868696
3715,350704.5017943116
3716,303305.43417374144
3717,497916.8928524486
3718,753367.1124321178
3719,208925.96632555805
3720,254336.0279460895
3721,739811.3704676833
3722,576081.676296385
3723,551513.0056224993
3724,672027.9432660809
3725,438593.8282522107
3726,639060.5109352508
3727,1777603.4714186138
3728,512651.353481935
3729,357980.9508897657
3730,93187.79822140167
3731,426816.09879805584
3732,431869.04406909645
3733,500580.31343590666
3734,303925.4443729945
3735,655282.2152642246
3736,145962.62548046696
3737,588894.7022041027
3738,414735.9476526278
3739,145293.57678271818
3740,736151.8615535651
3741,284066.04608078115
3742,432434.7780544791
3743,568673.29348761
3744,466247.3230566542
3745,1234414.5132084778
3746,656658.2280398645
3747,399642.4042545017
3748,841713.1621501988
3749,575272.6698701677
3750,1570910.9606698991
3751,333376.58686782554
3752,161714.72689655196
3753,1352376.894127029
3754,1203398.3742420413
3755,453708.914667059
3756,479726.4333552617
3757,259955.4393851431
3758,274585.35664193396
3759,274287.9979908061
3760,654607.94966903
3761,542961.7448222089
3762,369840.80517098017
3763,300651.8268986817
3764,1380401.9623510262
3765,491053.776971985
3766,654998.076887017
3767,251214.19055256998
3768,1051347.2768227572
3769,338415.59174188797
3770,1295962.0262967376
3771,878137.1551829927
3772,1374252.9854187386
3773,470250.61745606933
3774,1118445.444100262
3775,494066.4726877268
3776,624827.5739102969
3777,690899.7949507055
3778,586063.054545362
3779,873990.0596574986
3780,517511.0114006115
3781,239263.94300925848
3782,262664.1507820275
3783,220909.19276780568
3784,369292.0398741634
3785,890851.2949969668
3786,409975.6318320754
3787,973177.5732927806
3788,626679.7772574628
3789,662350.7277985549
3790,224913.29623866174
3791,755114.1998465341
3792,381638.20192095137
3793,906570.8586087463
3794,396786.41381298116
3795,261009.89145414365
3796,503845.3973106723
3797,630991.0222874591
3798,364572.88739742694
3799,135223.5927964709
3800,425498.5878892405
3801,1113271.8026134989
3802,995221.623675656
3803,837671.2981186016
3804,862544.5627107896
3805,637233.2880048761
3806,758395.1153011167
3807,937095.0071114918
3808,1040721.4751369465
3809,338391.3353162765
3810,805559.1062801277
3811,597528.6220466396
3812,238149.19023544708
3813,666508.3060686219
3814,412016.41294639255
3815,370734.70466608997
3816,307692.3031903178
3817,259514.88292174818
3818,333995.78554603073
3819,496217.61851446645
3820,982194.528845571
3821,400480.2299328304
3822,593512.6220715202
3823,489627.38970667217
3824,623974.806469551
3825,1675928.6657793436
3826,370807.72060097766
3827,562362.4141475076
3828,605718.808379888
3829,663933.2946624273
3830,483251.6054518079
3831,336783.0018683176
3832,906056.9810791864
3833,1292559.5339277643
3834,694111.9967410137
3835,971432.1621508073
3836,767329.4038997522
3837,159577.60055056147
3838,301566.9940277227
3839,999028.0074321163
3840,546139.1195220777
3841,671115.4440522041
3842,599582.5454730113
3843,1330861.019422362
3844,754299.7033423048
3845,611582.1455673509
3846,924495.0342302839
3847,400255.8543782938
3848,390371.6847131434
3849,655942.688757635
3850,566558.8515977777
3851,637863.2769002324
3852,128689.78382009499
3853,691629.2500530333
3854,389905.07721615426
3855,293395.5463583299
3856,1352808.4962363117
3857,543101.7195178902
3858,120391.36005698529
3859,387451.29498049355
3860,81262.78958412501
3861,379306.5188536668
3862,500201.43748808396
3863,553362.6340983112
3864,532936.5604246019
3865,219574.8851499638
3866,516734.91068630334
3867,554472.1082384642
3868,223214.729338691
3869,867042.151745739
3870,316396.00165706594
3871,617019.7127453355
3872,513378.4820067156
3873,177930.7710673353
3874,676372.2760211005
3875,807530.520875158
3876,696828.9682431454
3877,576666.1141474698
3878,1017332.6466188409
3879,652029.1212862388
3880,111417.05130845864
3881,822320.7646617359
3882,346082.5603099106
3883,817397.1978613931
3884,315926.1339063861
3885,1174785.5745892383
3886,153355.85109788083
3887,220000.04812873344
3888,413714.55219725356
3889,588848.211050699
3890,225094.85327067773
3891,681825.8010859502
3892,741046.2908154887
3893,1591869.1746686986
